Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount,Tax,Payment_Method,Order_Status
O01289,2025-02-17,C0068,P0014,S005,3,1255.9,0.0,0,Net Banking,Completed
O01290,2025-08-03,C0097,P0020,S003,4,1439.39,575.76,0,Net Banking,Completed
O01291,2025-01-06,C0089,P0011,S007,6,1174.63,1057.17,0,Card,Completed
O01292,2025-12-07,C0086,P0038,S010,3,1329.92,398.98,0,UPI,Completed
O01293,2025-12-12,C0059,P0010,S008,6,1826.7,0.0,0,Net Banking,Completed
O01294,2025-11-24,C0093,P0001,S008,3,1383.98,622.79,0,Cash,Completed
O01295,2025-11-04,C0096,P0013,S007,9,748.7,336.92,0,Net Banking,Completed
O01296,2025-07-06,C0027,P0013,S010,1,748.7,74.87,0,Cash,Completed
O01297,2025-07-31,C0040,P0033,S002,8,1226.2,1471.44,0,Net Banking,Completed
O01298,2025-04-01,C0070,P0028,S009,6,2096.23,0.0,0,Net Banking,Completed
O01299,2025-07-15,C0023,P0036,S010,3,1065.1,479.29,0,UPI,Completed
O01300,2025-02-14,C0089,P0044,S007,5,2159.63,0.0,0,Cash,Completed
O01301,2025-11-16,C0003,P0040,S007,2,1024.91,307.47,0,Cash,Completed
O01302,2025-04-19,C0065,P0038,S001,5,1329.92,997.44,0,Card,Completed
O01303,2025-03-05,C0071,P0025,S002,4,221.76,133.06,0,UPI,Returned
O01304,2025-04-25,C0060,P0027,S007,1,1703.9,170.39,0,UPI,Completed
O01305,2025-01-03,C0085,P0017,S005,7,2005.24,701.83,0,Net Banking,Completed
O01306,2025-06-21,C0004,P0010,S006,9,1826.7,1644.03,0,Card,Returned
O01307,2025-11-12,C0056,P0016,S009,7,1450.9,507.82,0,Net Banking,Completed
O01308,2025-07-26,C0074,P0028,S003,7,2096.23,733.68,0,UPI,Completed
O01309,2025-11-20,C0056,P0015,S002,3,746.48,0.0,0,Net Banking,Completed
O01310,2025-04-15,C0081,P0017,S009,3,2005.24,601.57,0,Cash,Completed
O01311,2025-11-13,C0056,P0001,S010,3,1383.98,0.0,0,Cash,Completed
O01312,2025-04-06,C0004,P0048,S003,8,181.2,144.96,0,Card,Completed
O01313,2025-07-13,C0029,P0020,S004,9,1439.39,647.73,0,UPI,Completed
O01314,2025-02-26,C0036,P0006,S003,1,1428.87,0.0,0,Net Banking,Cancelled
O01315,2025-04-03,C0016,P0007,S003,5,1370.89,685.45,0,Cash,Completed
O01316,2025-01-12,C0047,P0014,S007,2,1255.9,376.77,0,Net Banking,Completed
O01317,2025-06-10,C0081,P0005,S004,7,1505.51,1580.79,0,Net Banking,Completed
O01318,2025-03-02,C0024,P0020,S001,3,1439.39,0.0,0,UPI,Returned
O01319,2025-03-23,C0062,P0040,S010,9,1024.91,0.0,0,UPI,Cancelled
O01320,2025-09-23,C0025,P0039,S001,9,603.51,0.0,0,Card,Completed
O01321,2025-03-12,C0047,P0008,S004,1,1176.73,117.67,0,Card,Completed
O01322,2025-04-13,C0089,P0009,S005,5,2290.86,1718.15,0,Cash,Completed
O01323,2025-08-12,C0071,P0042,S005,8,1300.38,1560.46,0,Net Banking,Cancelled
O01324,2025-02-22,C0033,P0012,S004,5,2046.14,1534.61,0,UPI,Completed
O01325,2025-08-05,C0027,P0047,S008,7,1161.35,1219.42,0,UPI,Completed
O01326,2025-04-13,C0080,P0007,S010,7,1370.89,1439.43,0,UPI,Completed
O01327,2025-09-19,C0081,P0005,S008,3,1505.51,0.0,0,UPI,Completed
O01328,2025-01-16,C0038,P0039,S009,6,603.51,543.16,0,Cash,Completed
O01329,2025-02-07,C0042,P0028,S003,6,2096.23,628.87,0,Card,Completed
O01330,2025-06-13,C0048,P0010,S006,2,1826.7,0.0,0,Cash,Completed
O01331,2025-10-15,C0028,P0030,S010,6,267.11,80.13,0,Cash,Completed
O01332,2025-10-15,C0078,P0014,S009,4,1255.9,0.0,0,UPI,Completed
O01333,2025-06-12,C0086,P0005,S010,7,1505.51,1580.79,0,UPI,Completed
O01334,2025-08-04,C0007,P0032,S008,1,2118.05,211.81,0,Cash,Completed
O01335,2025-05-02,C0022,P0039,S006,10,603.51,905.26,0,Cash,Completed
O01336,2025-03-09,C0083,P0037,S001,8,1625.66,1300.53,0,Net Banking,Completed
O01337,2025-02-05,C0069,P0034,S001,6,582.17,0.0,0,Net Banking,Completed
O01338,2025-06-27,C0054,P0047,S005,5,1161.35,580.68,0,Net Banking,Completed
O01339,2025-07-21,C0100,P0021,S008,10,1301.36,0.0,0,UPI,Completed
O01340,2025-01-15,C0059,P0032,S002,6,2118.05,0.0,0,Card,Completed
O01341,2025-04-26,C0002,P0009,S002,6,2290.86,2061.77,0,Card,Completed
O01342,2025-05-13,C0093,P0024,S009,1,288.47,0.0,0,Cash,Completed
O01343,2025-05-19,C0039,P0005,S005,6,1505.51,1354.96,0,Card,Cancelled
O01344,2025-03-17,C0075,P0030,S002,3,267.11,80.13,0,Net Banking,Completed
O01345,2025-10-23,C0086,P0008,S009,9,1176.73,529.53,0,Net Banking,Completed
O01346,2025-05-16,C0036,P0021,S008,4,1301.36,0.0,0,UPI,Completed
O01347,2025-02-08,C0046,P0036,S004,4,1065.1,0.0,0,Net Banking,Completed
O01348,2025-04-07,C0002,P0043,S004,8,1377.28,1652.74,0,Net Banking,Completed
O01349,2025-06-09,C0027,P0038,S009,9,1329.92,1196.93,0,Net Banking,Completed
O01350,2025-07-17,C0065,P0007,S003,4,1370.89,548.36,0,Net Banking,Completed
O01351,2025-05-23,C0066,P0013,S007,4,748.7,0.0,0,Net Banking,Completed
O01352,2025-02-24,C0040,P0037,S002,3,1625.66,731.55,0,Cash,Completed
O01353,2025-12-05,C0059,P0012,S005,1,2046.14,306.92,0,Net Banking,Completed
O01354,2025-04-19,C0016,P0036,S002,6,1065.1,958.59,0,Card,Completed
O01355,2025-05-20,C0056,P0033,S006,1,1226.2,183.93,0,UPI,Completed
O01356,2025-04-07,C0084,P0025,S007,4,221.76,88.7,0,Net Banking,Completed
O01357,2025-02-25,C0036,P0034,S010,8,582.17,698.6,0,Cash,Completed
O01358,2025-10-22,C0015,P0015,S002,1,746.48,0.0,0,UPI,Completed
O01359,2025-07-20,C0069,P0007,S005,4,1370.89,822.53,0,Net Banking,Completed
O01360,2025-03-29,C0094,P0045,S005,8,1902.16,760.86,0,Card,Completed
O01361,2025-02-18,C0037,P0046,S010,5,754.49,0.0,0,Card,Completed
O01362,2025-03-29,C0090,P0040,S008,5,1024.91,256.23,0,UPI,Completed
O01363,2025-01-07,C0022,P0012,S006,8,2046.14,818.46,0,Net Banking,Completed
O01364,2025-12-14,C0003,P0012,S005,2,2046.14,204.61,0,Cash,Completed
O01365,2025-08-30,,P0038,S001,8,1329.92,531.97,0,Cash,Completed
O01366,2025-03-17,C0003,P0037,S005,4,1625.66,325.13,0,Cash,Completed
O01367,2025-10-07,C0095,P0022,S008,8,229.27,183.42,0,UPI,Completed
O01368,2025-06-04,C0033,P0024,S008,1,288.47,28.85,0,UPI,Completed
O01369,2025-05-19,C0100,P0043,S010,8,1377.28,0.0,0,Cash,Completed
O01370,2025-01-16,C0053,P0015,S003,6,746.48,671.83,0,Card,Completed
O01371,2025-04-10,C0090,P0028,S006,4,2096.23,0.0,0,Net Banking,Completed
O01372,2025-05-16,C0036,P0041,S009,8,1612.03,644.81,0,UPI,Completed
O01373,2025-04-08,C0051,P0038,S007,5,1329.92,664.96,0,Cash,Completed
O01374,2025-08-21,C0090,P0022,S010,2,229.27,68.78,0,UPI,Completed
O01375,2025-09-25,C0002,P0032,S003,8,2118.05,847.22,0,UPI,Completed
O01376,2025-02-03,C0086,P0011,S005,8,1174.63,939.7,0,UPI,Completed
O01377,2025-01-28,C0006,P0014,S005,10,1255.9,0.0,0,Net Banking,Completed
O01378,2025-03-12,C0056,P0023,S001,1,888.86,88.89,0,UPI,Completed
O01379,2025-05-19,C0065,P0043,S009,3,1377.28,0.0,0,Card,Returned
O01380,2025-04-23,C0026,P0028,S010,2,2096.23,419.25,0,Cash,Completed
O01381,2025-02-20,C0046,P0016,S007,7,1450.9,1523.45,0,UPI,Cancelled
O01382,2025-12-14,C0077,P0020,S003,10,1439.39,2159.09,0,UPI,Completed
O01383,2025-08-02,C0018,P0044,S004,5,2159.63,539.91,0,Card,Completed
O01384,2025-07-12,C0011,P0020,S010,8,1439.39,575.76,0,Net Banking,Completed
O01385,2025-08-28,C0068,P0029,S006,9,773.79,696.41,0,UPI,Completed
O01386,2025-08-04,C0054,P0027,S008,1,1703.9,0.0,0,Cash,Completed
O01387,2025-03-07,C0079,P0020,S004,10,1439.39,1439.39,0,UPI,Completed
O01388,2025-09-23,C0051,P0009,S007,1,2290.86,343.63,0,Net Banking,Completed
O01389,2025-11-01,C0011,P0004,S005,2,918.38,183.68,0,Cash,Completed
O01390,2025-10-27,C0073,P0031,S006,1,1248.18,0.0,0,Cash,Completed
O01391,2025-04-25,C0067,P0010,S009,8,1826.7,730.68,0,Card,Completed
O01392,2025-02-28,C0040,P0047,S001,8,1161.35,464.54,0,Cash,Completed
O01393,2025-04-15,C0078,P0008,S009,2,1176.73,117.67,0,Cash,Completed
O01394,2025-06-03,C0065,P0029,S007,1,773.79,0.0,0,Net Banking,Completed
O01395,2025-12-03,C0024,P0016,S009,5,1450.9,1088.17,0,Cash,Completed
O01396,2025-03-29,C0082,P0002,S003,3,1919.77,287.97,0,Card,Completed
O01397,2025-07-08,C0038,P0019,S002,10,273.93,410.9,0,UPI,Completed
O01398,2025-03-17,C0090,P0007,S008,7,1370.89,1439.43,0,Cash,Completed
O01399,2025-01-18,C0016,P0037,S007,1,1625.66,162.57,0,Net Banking,Completed
O01400,2025-01-05,C0046,P0009,S008,8,2290.86,1832.69,0,Card,Completed
O01401,2025-09-20,C0065,P0014,S006,9,1255.9,1695.46,0,Cash,Completed
O01402,2025-03-13,C0020,P0023,S010,6,888.86,799.97,0,UPI,Completed
O01403,2025-07-12,C0085,P0020,S007,2,1439.39,431.82,0,Net Banking,Completed
O01404,2025-03-08,C0024,P0037,S009,9,1625.66,1463.09,0,UPI,Completed
O01405,2025-02-04,C0075,P0023,S010,10,888.86,1333.29,0,Cash,Completed
O01406,2025-09-13,C0094,P0011,S004,2,1174.63,0.0,0,Net Banking,Completed
O01407,2025-07-16,C0030,P0050,S004,2,955.7,95.57,0,Net Banking,Cancelled
O01408,2025-02-07,C0008,P0040,S005,2,1024.91,0.0,0,Net Banking,Completed
O01409,2025-02-25,C0078,P0041,S001,3,1612.03,483.61,0,Net Banking,Completed
O01410,2025-05-10,C0082,P0037,S009,4,1625.66,325.13,0,Net Banking,Completed
O01411,2025-09-28,C0037,P0015,S004,3,746.48,335.92,0,Card,Completed
O01412,2025-03-13,C0004,P0041,S002,4,1612.03,0.0,0,Cash,Completed
O01413,2025-04-05,C0053,P0037,S009,2,1625.66,325.13,0,Net Banking,Completed
O01414,2025-07-02,C0027,P0037,S008,9,1625.66,1463.09,0,Card,Completed
O01415,2025-03-07,C0057,P0028,S007,2,2096.23,0.0,0,UPI,Completed
O01416,2025-01-12,C0064,P0015,S001,10,746.48,746.48,0,Card,Completed
O01417,2025-03-22,C0038,P0017,S007,6,2005.24,0.0,0,UPI,Completed
O01418,2025-07-24,C0074,P0016,S009,10,1450.9,1450.9,0,Cash,Completed
O01419,2025-01-17,C0015,P0038,S008,5,1329.92,0.0,0,UPI,Completed
O01420,2025-10-08,C0026,P0022,S001,3,229.27,34.39,0,UPI,Cancelled
O01421,2025-10-16,C0085,P0004,S004,8,918.38,0.0,0,Cash,Completed
O01422,2025-10-10,C0010,P0027,S010,10,1703.9,0.0,0,Net Banking,Cancelled
O01423,2025-09-12,C0035,P0047,S001,2,1161.35,0.0,0,Card,Completed
O01424,2025-01-29,C0056,P0031,S005,4,1248.18,0.0,0,Cash,Completed
O01425,2025-10-10,C0026,P0035,S010,7,259.13,0.0,0,Net Banking,Completed
O01426,2025-10-09,C0099,P0025,S003,7,221.76,232.85,0,Card,Completed
O01427,2025-06-25,C0016,P0040,S006,6,1024.91,307.47,0,Net Banking,Cancelled
O01428,2025-04-27,C0031,P0015,S002,10,746.48,0.0,0,Net Banking,Completed
O01429,2025-01-30,C0069,P0037,S001,1,1625.66,81.28,0,Cash,Completed
O01430,2025-06-29,C0057,P0012,S005,1,2046.14,204.61,0,Card,Returned
O01431,2025-12-03,C0017,P0039,S007,8,603.51,0.0,0,Cash,Completed
O01432,2025-08-16,C0070,P0014,S008,6,1255.9,376.77,0,UPI,Cancelled
O01433,2025-06-13,C0100,P0036,S005,4,1065.1,426.04,0,Cash,Completed
O01434,2025-02-10,C0053,P0046,S010,8,754.49,603.59,0,Card,Cancelled
O01435,2025-03-04,C0067,P0015,S005,9,746.48,335.92,0,UPI,Completed
O01436,2025-02-28,C0019,P0003,S004,8,1858.13,2229.76,0,Cash,Completed
O01437,2025-06-03,C0005,P0018,S005,10,1251.95,1877.92,0,Cash,Completed
O01438,2025-07-16,C0079,P0025,S008,1,221.76,33.26,0,Net Banking,Completed
O01439,2025-12-05,C0027,P0025,S003,7,221.76,0.0,0,UPI,Completed
O01440,2025-05-15,C0098,P0023,S001,10,888.86,888.86,0,Card,Completed
O01441,2025-01-30,C0044,P0047,S010,7,1161.35,1219.42,0,Cash,Completed
O01442,2025-08-06,C0093,P0044,S005,9,2159.63,2915.5,0,UPI,Completed
O01443,2025-05-24,C0049,P0030,S004,3,267.11,0.0,0,UPI,Completed
O01444,2025-10-20,C0032,P0050,S009,5,955.7,477.85,0,Net Banking,Completed
O01445,2025-03-05,C0036,P0024,S005,5,288.47,0.0,0,UPI,Completed
O01446,2025-01-09,C0042,P0017,S003,8,2005.24,2406.29,0,Net Banking,Completed
O01447,2025-07-29,C0005,P0023,S008,9,888.86,399.99,0,Cash,Completed
O01448,2025-02-02,C0011,P0018,S010,9,1251.95,1126.76,0,Net Banking,Completed
O01449,2025-04-27,C0099,P0018,S005,8,1251.95,500.78,0,Card,Completed
O01450,2025-12-02,C0080,P0042,S001,4,1300.38,0.0,0,Cash,Completed
O01451,2025-10-11,C0065,P0029,S010,6,773.79,0.0,0,Card,Completed
O01452,2025-10-04,C0092,P0017,S005,1,2005.24,200.52,0,Cash,Completed
O01453,2025-02-27,C0045,P0007,S002,9,1370.89,1850.7,0,Cash,Completed
O01454,2025-11-25,C0042,P0037,S006,7,1625.66,0.0,0,Net Banking,Completed
O01455,2025-06-21,C0019,P0002,S006,10,1919.77,1919.77,0,Net Banking,Completed
O01456,2025-03-24,C0048,P0031,S005,10,1248.18,0.0,0,UPI,Completed
O01457,2025-06-10,C0020,P0038,S001,2,1329.92,132.99,0,UPI,Cancelled
O01458,2025-11-29,C0049,P0038,S001,3,1329.92,598.46,0,Cash,Returned
O01459,2025-10-03,C0029,P0037,S009,10,1625.66,2438.49,0,Cash,Completed
O01460,2025-06-12,C0068,P0004,S010,8,918.38,1102.06,0,UPI,Completed
O01461,2025-07-05,C0074,P0019,S004,6,273.93,82.18,0,Card,Completed
O01462,2025-07-05,C0096,P0008,S004,8,1176.73,1412.08,0,Cash,Completed
O01463,2025-08-18,C0065,P0005,S006,8,1505.51,602.2,0,Net Banking,Completed
O01464,2025-11-07,C0017,P0035,S004,7,259.13,90.7,0,UPI,Completed
O01465,2025-08-04,C0044,P0021,S002,2,1301.36,390.41,0,Card,Completed
O01466,2025-01-08,C0081,P0050,S004,3,955.7,430.07,0,Card,Completed
O01467,2025-03-06,C0034,P0049,S009,8,969.43,0.0,0,Cash,Completed
O01468,2025-09-21,C0004,P0045,S003,2,1902.16,190.22,0,Net Banking,Cancelled
O01469,2025-12-31,C0046,P0009,S007,9,2290.86,1030.89,0,UPI,Completed
O01470,2025-01-24,C0044,P0038,S010,10,1329.92,0.0,0,Cash,Completed
O01471,2025-05-29,C0046,P0029,S007,8,773.79,928.55,0,Net Banking,Completed
O01472,2025-03-19,C0094,P0012,S010,9,2046.14,0.0,0,Cash,Completed
O01473,2025-08-13,C0048,P0044,S008,7,2159.63,1511.74,0,Card,Completed
O01474,2025-09-10,C0076,P0018,S002,4,1251.95,500.78,0,UPI,Completed
O01475,2025-05-27,C0067,P0034,S010,9,582.17,785.93,0,UPI,Completed
O01476,2025-08-09,C0097,P0012,S003,1,2046.14,102.31,0,UPI,Completed
O01477,2025-03-26,C0079,P0021,S002,6,1301.36,780.82,0,Cash,Completed
O01478,2025-05-13,C0063,P0029,S004,3,773.79,232.14,0,Cash,Cancelled
O01479,2025-10-10,C0086,P0018,S003,2,1251.95,125.2,0,Card,Completed
O01480,2025-09-08,C0006,P0035,S009,4,259.13,0.0,0,Cash,Completed
O01481,2025-08-21,C0037,P0037,S007,8,1625.66,650.26,0,UPI,Cancelled
O01482,2025-09-10,C0092,P0046,S002,8,754.49,905.39,0,UPI,Completed
O01483,2025-04-24,C0018,P0018,S002,6,1251.95,0.0,0,Cash,Completed
O01484,2025-12-28,C0065,P0022,S005,8,229.27,0.0,0,UPI,Completed
O01485,2025-04-08,C0005,P0028,S002,9,2096.23,1886.61,0,Cash,Cancelled
O01486,2025-04-23,C0081,P0001,S004,3,1383.98,622.79,0,Card,Completed
O01487,2025-03-09,C0020,P0032,S003,8,2118.05,1694.44,0,Card,Completed
O01488,2025-02-04,C0012,P0034,S004,1,582.17,87.33,0,Net Banking,Completed
O01489,2025-12-19,C0027,P0046,S003,1,754.49,113.17,0,UPI,Completed
O01490,2025-09-29,C0081,P0038,S004,6,1329.92,1196.93,0,Card,Completed
O01491,2025-11-03,C0030,P0019,S008,8,273.93,328.72,0,UPI,Completed
O01492,2025-08-03,C0038,P0007,S004,2,1370.89,274.18,0,Net Banking,Completed
O01493,2025-06-13,C0085,P0028,S002,3,2096.23,943.3,0,Cash,Completed
O01494,2025-11-04,C0051,P0046,S003,8,754.49,905.39,0,Net Banking,Completed
O01495,2025-07-29,C0004,P0019,S005,9,273.93,123.27,0,Cash,Completed
O01496,2025-08-15,C0042,P0017,S006,7,2005.24,2105.5,0,Net Banking,Completed
O01497,2025-11-22,C0007,P0018,S008,4,1251.95,500.78,0,Cash,Completed
O01498,2025-11-17,C0053,P0015,S010,3,746.48,111.97,0,Cash,Cancelled
O01499,2025-01-11,C0079,P0040,S006,3,1024.91,0.0,0,Net Banking,Completed
O01500,2025-12-02,C0091,P0022,S006,9,229.27,0.0,0,Cash,Completed
O01501,2025-04-28,C0047,P0035,S004,3,259.13,116.61,0,UPI,Completed
O01502,2025-01-07,C0048,P0022,S007,4,229.27,45.85,0,Cash,Completed
O01503,2025-09-06,C0097,P0034,S002,9,582.17,785.93,0,Cash,Completed
O01504,2025-05-20,C0039,P0002,S004,4,1919.77,0.0,0,Cash,Completed
O01505,2025-02-13,C0049,P0042,S007,3,1300.38,390.11,0,Cash,Completed
O01506,2025-10-05,C0093,P0046,S007,1,754.49,0.0,0,Card,Completed
O01507,2025-06-15,C0076,P0026,S004,10,1712.19,1712.19,0,Net Banking,Completed
O01508,2025-02-21,C0003,P0020,S005,8,1439.39,575.76,0,UPI,Returned
O01509,2025-02-17,C0074,P0031,S007,5,1248.18,936.13,0,Card,Returned
O01510,2025-07-15,C0072,P0018,S008,5,1251.95,312.99,0,Cash,Returned
O01511,2025-08-20,C0094,P0026,S006,9,1712.19,0.0,0,Card,Completed
O01512,2025-09-02,C0004,P0026,S004,8,1712.19,1369.75,0,Cash,Completed
O01513,2025-04-17,C0043,P0010,S002,2,1826.7,182.67,0,Net Banking,Completed
O01514,2025-09-25,C0011,P0010,S007,10,1826.7,2740.05,0,Card,Completed
O01515,2025-03-19,C0064,P0017,S007,5,2005.24,1002.62,0,Cash,Completed
O01516,2025-12-20,C0073,P0039,S007,1,603.51,60.35,0,Card,Completed
O01517,2025-06-14,C0063,P0035,S008,6,259.13,77.74,0,Net Banking,Completed
O01518,2025-12-25,C0066,P0036,S002,2,1065.1,319.53,0,Cash,Completed
O01519,2025-03-27,C0097,P0001,S003,9,1383.98,0.0,0,Card,Completed
O01520,2025-11-17,C0015,P0003,S007,8,1858.13,743.25,0,Net Banking,Completed
O01521,2025-03-02,C0071,P0027,S007,1,1703.9,170.39,0,Net Banking,Returned
O01522,2025-11-11,C0093,P0044,S005,9,2159.63,1943.67,0,UPI,Completed
O01523,2025-11-11,C0022,P0010,S005,9,1826.7,822.01,0,UPI,Completed
O01524,2025-03-11,C0033,P0031,S008,4,1248.18,499.27,0,Card,Completed
O01525,2025-03-18,C0061,P0001,S006,7,1383.98,484.39,0,Net Banking,Completed
O01526,2025-10-03,C0001,P0020,S004,4,1439.39,0.0,0,Net Banking,Completed
O01527,2025-02-04,C0008,P0040,S008,10,1024.91,512.46,0,UPI,Completed
O01528,2025-05-26,C0029,P0023,S001,4,888.86,355.54,0,Net Banking,Completed
O01529,2025-10-15,C0040,P0024,S010,7,288.47,201.93,0,Card,Completed
O01530,2025-05-15,C0020,P0007,S004,5,1370.89,342.72,0,Cash,Completed
O01531,2025-11-12,C0067,P0038,S007,6,1329.92,797.95,0,Net Banking,Completed
O01532,2025-03-15,C0001,P0015,S004,2,746.48,74.65,0,Card,Completed
O01533,2025-09-19,C0001,P0021,S002,1,1301.36,65.07,0,Net Banking,Completed
O01534,2025-05-04,C0061,P0021,S005,9,1301.36,0.0,0,Net Banking,Completed
O01535,2025-09-25,C0050,P0046,S008,6,754.49,452.69,0,UPI,Completed
O01536,2025-08-12,C0078,P0014,S003,5,1255.9,313.98,0,Net Banking,Completed
O01537,2025-11-30,C0033,P0044,S002,9,2159.63,2915.5,0,UPI,Completed
O01538,2025-11-12,C0047,P0030,S006,7,267.11,93.49,0,Card,Completed
O01539,2025-07-04,C0023,P0048,S001,4,181.2,108.72,0,Card,Completed
O01540,2025-09-15,C0040,P0022,S002,6,229.27,137.56,0,Cash,Completed
O01541,2025-01-23,C0005,P0042,S005,8,1300.38,1560.46,0,UPI,Completed
O01542,2025-09-09,C0008,P0037,S001,8,1625.66,1950.79,0,Card,Completed
O01543,2025-07-09,C0083,P0049,S009,2,969.43,0.0,0,Cash,Completed
O01544,2025-08-03,C0092,P0010,S003,3,1826.7,0.0,0,Cash,Completed
O01545,2025-10-06,C0082,P0046,S001,6,754.49,0.0,0,UPI,Returned
O01546,2025-12-11,C0025,P0042,S010,1,1300.38,130.04,0,UPI,Completed
O01547,2025-12-07,C0022,P0038,S006,9,1329.92,0.0,0,Net Banking,Completed
O01548,2025-09-14,C0086,P0043,S001,2,1377.28,137.73,0,Card,Completed
O01549,2025-11-08,C0011,P0012,S008,1,2046.14,204.61,0,Card,Completed
O01550,2025-10-15,C0053,P0012,S001,5,2046.14,1023.07,0,UPI,Completed
O01551,2025-02-15,C0060,P0037,S002,10,1625.66,2438.49,0,Cash,Cancelled
O01552,2025-10-30,C0024,P0047,S002,3,1161.35,348.4,0,Cash,Completed
O01553,2025-05-07,C0002,P0014,S006,8,1255.9,0.0,0,UPI,Completed
O01554,2025-07-14,C0083,P0013,S003,5,748.7,0.0,0,UPI,Completed
O01555,2025-04-07,C0018,P0037,S006,7,1625.66,568.98,0,UPI,Completed
O01556,2025-02-17,C0023,P0019,S005,8,273.93,219.14,0,Net Banking,Completed
O01557,2025-01-19,C0047,P0023,S009,8,888.86,355.54,0,Net Banking,Completed
O01558,2025-04-17,C0073,P0014,S007,6,1255.9,753.54,0,UPI,Completed
O01559,2025-05-13,C0065,P0036,S005,2,1065.1,106.51,0,Card,Completed
O01560,2025-03-13,C0005,P0008,S009,3,1176.73,529.53,0,Net Banking,Completed
O01561,2025-06-15,C0048,P0037,S007,10,1625.66,0.0,0,Cash,Completed
O01562,2025-06-22,C0002,P0011,S007,8,1174.63,939.7,0,Cash,Completed
O01563,2025-01-12,C0046,P0020,S003,8,1439.39,575.76,0,Net Banking,Completed
O01564,2025-08-31,C0059,P0038,S010,7,1329.92,1396.42,0,Card,Completed
O01565,2025-06-03,C0048,P0039,S006,8,603.51,724.21,0,Cash,Returned
O01566,2025-08-07,C0030,P0049,S009,2,969.43,290.83,0,UPI,Returned
O01567,2025-06-03,C0052,P0038,S001,3,1329.92,199.49,0,Card,Returned
O01568,2025-01-28,C0073,P0049,S003,3,969.43,290.83,0,Cash,Completed
O01569,2025-03-26,C0099,P0010,S006,8,1826.7,2192.04,0,Net Banking,Completed
O01570,2025-02-11,C0019,P0013,S003,5,748.7,374.35,0,Card,Completed
O01571,2025-12-17,C0027,P0028,S002,4,2096.23,419.25,0,UPI,Completed
O01572,2025-12-24,C0021,P0023,S002,8,888.86,1066.63,0,Card,Cancelled
O01573,2025-07-18,C0086,P0025,S008,4,221.76,0.0,0,Card,Completed
O01574,2025-11-02,C0018,P0026,S006,5,1712.19,1284.14,0,Net Banking,Completed
O01575,2025-11-08,C0045,P0032,S010,1,2118.05,105.9,0,Card,Completed
O01576,2025-11-09,C0048,P0024,S006,9,288.47,0.0,0,Net Banking,Cancelled
O01577,2025-01-23,C0083,P0015,S003,8,746.48,298.59,0,Card,Completed
O01578,2025-03-19,C0012,P0022,S007,3,229.27,103.17,0,UPI,Completed
O01579,2025-04-02,C0087,P0031,S001,5,1248.18,936.13,0,Card,Completed
O01580,2025-12-18,C0067,P0007,S008,2,1370.89,274.18,0,Cash,Completed
O01581,2025-10-22,C0052,P0001,S003,6,1383.98,415.19,0,Net Banking,Completed
O01582,2025-06-05,C0002,P0032,S007,7,2118.05,0.0,0,Net Banking,Completed
O01583,2025-08-31,C0082,P0008,S010,8,1176.73,941.38,0,UPI,Completed
O01584,2025-12-12,C0047,P0008,S003,7,1176.73,1235.57,0,Cash,Completed
O01585,2025-09-21,C0044,P0046,S010,5,754.49,188.62,0,Net Banking,Completed
O01586,2025-08-24,C0060,P0019,S001,2,273.93,82.18,0,UPI,Completed
O01587,2025-06-22,C0077,P0044,S006,5,2159.63,1619.72,0,UPI,Completed
O01588,2025-07-02,C0004,P0035,S005,3,259.13,77.74,0,Net Banking,Completed
O01589,2025-07-02,C0042,P0020,S001,10,1439.39,0.0,0,Cash,Completed
O01590,2025-03-06,C0051,P0016,S003,2,1450.9,0.0,0,Card,Completed
O01591,2025-09-26,C0056,P0018,S006,8,1251.95,500.78,0,Net Banking,Completed
O01592,2025-07-15,C0042,P0024,S001,3,288.47,0.0,0,Cash,Completed
O01593,2025-01-12,C0082,P0048,S005,7,181.2,190.26,0,Card,Returned
O01594,2025-04-09,C0033,P0047,S002,7,1161.35,0.0,0,UPI,Returned
O01595,2025-07-11,C0079,P0033,S009,4,1226.2,0.0,0,Net Banking,Completed
O01596,2025-11-06,C0056,P0018,S003,5,1251.95,0.0,0,Net Banking,Cancelled
O01597,2025-04-17,,P0019,S005,1,273.93,41.09,0,Cash,Completed
O01598,2025-11-03,C0085,P0009,S005,5,2290.86,1718.15,0,UPI,Completed
O01599,2025-11-10,C0029,P0002,S006,4,1919.77,0.0,0,UPI,Completed
O01600,2025-10-05,C0078,P0030,S010,7,267.11,186.98,0,Net Banking,Completed
O01601,2025-06-27,C0072,P0001,S006,6,1383.98,830.39,0,Net Banking,Completed
O01602,2025-12-11,C0096,P0032,S004,9,2118.05,953.12,0,Net Banking,Completed
O01603,2025-10-15,C0005,P0043,S010,2,1377.28,413.18,0,UPI,Completed
O01604,2025-06-11,C0096,P0034,S006,5,582.17,291.08,0,Net Banking,Completed
O01605,2025-11-16,C0004,P0010,S010,10,1826.7,913.35,0,UPI,Completed
O01606,2025-05-01,C0054,P0049,S001,5,969.43,727.07,0,Net Banking,Cancelled
O01607,2025-07-22,C0017,P0025,S010,2,221.76,0.0,0,Card,Completed
O01608,2025-07-25,C0015,P0037,S005,3,1625.66,243.85,0,Net Banking,Completed
O01609,2025-07-05,C0028,P0027,S010,5,1703.9,851.95,0,Cash,Completed
